"MEAN(FILL_DAYS)","MEAN(SURVEY_DAYS)","MEAN(DECISION_DAYS)","MEAN(PUNISH_DAYS)","MEAN(END_DAYS)","YEAR"
144.19103025174527,394.0,9.55555555555555,30.350036845983748,6.630769230769236,2016.0
2.442349846558507,107.76372795969768,17.166736314249903,34.324810606060524,7.134306569343081,2017.0
1.7264116454518201,-34.27922161054961,56.22476446837126,-49.72376578645182,89.81123031271386,2018.0
21.879187165775484,29.779268292682914,-40.82288135593151,1.2416998671978716,10.041576409754649,2019.0
