"YEAR","PEO_ENFORCE_HANGYE","PEO_ENFORCE_QUYU","ENFORCEPEO_JOBCLASS","SUM(*)"
2017.0,"医疗","南山区","科员",1.0
2017.0,"应急","宝安区","科员",5.0
2017.0,"应急","大鹏新区","科员",5.0
2017.0,"应急","福田区","科员",5.0
2017.0,"应急","光明区","科员",3.0
2017.0,"应急","龙岗区","科员",8.0
2017.0,"应急","龙华区","科员",4.0
2017.0,"应急","罗湖区","科员",4.0
2017.0,"应急","南山区","科员",9.0
2017.0,"应急","坪山区","科员",5.0
2017.0,"住建","宝安区","科员",17.0
2017.0,"住建","大鹏新区","科员",3.0
2017.0,"住建","福田区","科员",13.0
2017.0,"住建","光明区","科员",9.0
2017.0,"住建","龙岗区","科员",81.0
2017.0,"住建","龙华区","科员",10.0
2017.0,"住建","罗湖区","科员",2.0
2017.0,"住建","南山区","科员",23.0
2017.0,"住建","坪山区","科员",13.0
2017.0,"住建","盐田区","科员",8.0
2018.0,"保密","光明区","科员",1.0
2018.0,"保密","坪山区","科员",1.0
2018.0,"财政","宝安区","科员",12.0
2018.0,"财政","大鹏新区","科员",1.0
2018.0,"财政","福田区","科员",5.0
2018.0,"财政","罗湖区","科员",2.0
2018.0,"财政","南山区","科员",1.0
2018.0,"财政","坪山区","科员",4.0
2018.0,"财政","盐田区","科员",0.0
2018.0,"城管","宝安区","科员",2.0
2018.0,"城管","大鹏新区","科员",9.0
2018.0,"城管","光明区","科员",3.0
2018.0,"城管","龙岗区","科员",73.0
2018.0,"城管","龙华区","科员",2.0
2018.0,"城管","南山区","科员",74.0
2018.0,"城管","坪山区","科员",25.0
2018.0,"城管","盐田区","科员",3.0
2018.0,"档案","盐田区","科员",0.0
2018.0,"发改","大鹏新区","科员",1.0
2018.0,"工信","宝安区","科员",1.0
2018.0,"工信","龙华区","科员",2.0
2018.0,"工信","南山区","科员",8.0
2018.0,"规自","宝安区","科员",41.0
2018.0,"规自","大鹏新区","科员",15.0
2018.0,"规自","福田区","科员",31.0
2018.0,"规自","光明区","科员",26.0
2018.0,"规自","龙岗区","科员",14.0
2018.0,"规自","龙华区","科员",41.0
2018.0,"规自","罗湖区","科员",20.0
2018.0,"规自","南山区","科员",29.0
2018.0,"规自","坪山区","科员",22.0
2018.0,"规自","盐田区","科员",13.0
2018.0,"教育","宝安区","科员",3.0
2018.0,"教育","福田区","科员",9.0
2018.0,"教育","龙岗区","科员",31.0
2018.0,"教育","龙华区","科员",3.0
2018.0,"教育","罗湖区","科员",2.0
2018.0,"教育","南山区","科员",0.0
2018.0,"教育","坪山区","科员",2.0
2018.0,"民政","宝安区","科员",1.0
2018.0,"民政","龙华区","科员",3.0
2018.0,"民政","坪山区","科员",6.0
2018.0,"民政","盐田区","科员",4.0
2018.0,"民宗","宝安区","科员",1.0
2018.0,"民宗","福田区","科员",1.0
2018.0,"民宗","龙岗区","科员",1.0
2018.0,"民宗","龙华区","科员",3.0
2018.0,"民宗","坪山区","科员",1.0
2018.0,"人社","宝安区","科员",11.0
2018.0,"人社","福田区","科员",6.0
2018.0,"人社","光明区","科员",5.0
2018.0,"人社","龙岗区","科员",30.0
2018.0,"人社","龙华区","科员",13.0
2018.0,"人社","罗湖区","科员",2.0
2018.0,"人社","坪山区","科员",9.0
2018.0,"人社","盐田区","科员",4.0
2018.0,"审计","宝安区","科员",2.0
2018.0,"审计","福田区","科员",7.0
2018.0,"审计","光明区","科员",1.0
2018.0,"审计","龙岗区","科员",14.0
2018.0,"审计","龙华区","科员",1.0
2018.0,"审计","罗湖区","科员",3.0
2018.0,"审计","南山区","科员",4.0
2018.0,"审计","坪山区","科员",4.0
2018.0,"审计","盐田区","科员",2.0
2018.0,"生态","宝安区","科员",6.0
2018.0,"生态","福田区","科员",3.0
2018.0,"生态","光明区","科员",4.0
2018.0,"生态","龙岗区","科员",16.0
2018.0,"生态","龙华区","科员",12.0
2018.0,"生态","罗湖区","科员",1.0
2018.0,"生态","南山区","科员",3.0
2018.0,"生态","坪山区","科员",2.0
2018.0,"生态","盐田区","科员",2.0
2018.0,"事单","龙华区","科员",1.0
2018.0,"事单","罗湖区","科员",1.0
2018.0,"市监","宝安区","科员",4.0
2018.0,"市监","福田区","科员",11.0
2018.0,"市监","光明区","科员",27.0
2018.0,"市监","龙岗区","科员",330.0
2018.0,"市监","罗湖区","科员",2.0
2018.0,"市监","南山区","科员",0.0
2018.0,"市监","坪山区","科员",3.0
2018.0,"市监","盐田区","科员",85.0
2018.0,"水务","宝安区","科员",5.0
2018.0,"水务","大鹏新区","科员",0.0
2018.0,"水务","福田区","科员",13.0
2018.0,"水务","光明区","科员",2.0
2018.0,"水务","龙岗区","科员",9.0
2018.0,"水务","龙华区","科员",7.0
2018.0,"水务","罗湖区","科员",0.0
2018.0,"水务","南山区","科员",0.0
2018.0,"水务","坪山区","科员",11.0
2018.0,"水务","盐田区","科员",3.0
2018.0,"司法","宝安区","科员",2.0
2018.0,"司法","大鹏新区","科员",2.0
2018.0,"司法","福田区","科员",6.0
2018.0,"司法","龙岗区","科员",0.0
2018.0,"司法","龙华区","科员",1.0
2018.0,"司法","罗湖区","科员",1.0
2018.0,"司法","南山区","科员",2.0
2018.0,"司法","坪山区","科员",1.0
2018.0,"司法","盐田区","科员",2.0
2018.0,"统计","宝安区","科员",16.0
2018.0,"统计","福田区","科员",2.0
2018.0,"统计","罗湖区","科员",2.0
2018.0,"统计","南山区","科员",4.0
2018.0,"统计","坪山区","科员",0.0
2018.0,"退役","罗湖区","科员",1.0
2018.0,"卫生","宝安区","科员",142.0
2018.0,"卫生","大鹏新区","科员",12.0
2018.0,"卫生","福田区","科员",22.0
2018.0,"卫生","光明区","科员",30.0
2018.0,"卫生","龙岗区","科员",112.0
2018.0,"卫生","龙华区","科员",0.0
2018.0,"卫生","罗湖区","科员",26.0
2018.0,"卫生","南山区","科员",4.0
2018.0,"卫生","坪山区","科员",17.0
2018.0,"卫生","盐田区","科员",5.0
2018.0,"文体","宝安区","科员",1.0
2018.0,"文体","大鹏新区","科员",4.0
2018.0,"文体","福田区","科员",17.0
2018.0,"文体","光明区","科员",3.0
2018.0,"文体","龙岗区","科员",15.0
2018.0,"文体","罗湖区","科员",0.0
2018.0,"文体","南山区","科员",17.0
2018.0,"烟草","大鹏新区","科员",3.0
2018.0,"医疗","宝安区","科员",1.0
2018.0,"医疗","大鹏新区","科员",0.0
2018.0,"医疗","光明区","科员",2.0
2018.0,"医疗","龙岗区","科员",1.0
2018.0,"医疗","龙华区","科员",1.0
2018.0,"医疗","罗湖区","科员",3.0
2018.0,"医疗","南山区","科员",2.0
2018.0,"应急","宝安区","科员",7.0
2018.0,"应急","大鹏新区","科员",6.0
2018.0,"应急","福田区","科员",7.0
2018.0,"应急","光明区","科员",7.0
2018.0,"应急","龙岗区","科员",19.0
2018.0,"应急","龙华区","科员",24.0
2018.0,"应急","罗湖区","科员",11.0
2018.0,"应急","南山区","科员",20.0
2018.0,"应急","坪山区","科员",11.0
2018.0,"住建","宝安区","科员",28.0
2018.0,"住建","大鹏新区","科员",17.0
2018.0,"住建","福田区","科员",20.0
2018.0,"住建","光明区","科员",16.0
2018.0,"住建","龙岗区","科员",87.0
2018.0,"住建","龙华区","科员",20.0
2018.0,"住建","罗湖区","科员",7.0
2018.0,"住建","南山区","科员",24.0
2018.0,"住建","坪山区","科员",16.0
2018.0,"住建","盐田区","科员",18.0
2019.0,"保密","光明区","科员",1.0
2019.0,"保密","坪山区","科员",1.0
2019.0,"财政","宝安区","科员",12.0
2019.0,"财政","大鹏新区","科员",1.0
2019.0,"财政","福田区","科员",5.0
2019.0,"财政","罗湖区","科员",2.0
2019.0,"财政","南山区","科员",1.0
2019.0,"财政","坪山区","科员",4.0
2019.0,"财政","盐田区","科员",5.0
2019.0,"城管","宝安区","科员",4.0
2019.0,"城管","大鹏新区","科员",9.0
2019.0,"城管","光明区","科员",3.0
2019.0,"城管","龙岗区","科员",79.0
2019.0,"城管","龙华区","科员",2.0
2019.0,"城管","南山区","科员",82.0
2019.0,"城管","坪山区","科员",37.0
2019.0,"城管","盐田区","科员",3.0
2019.0,"档案","盐田区","科员",1.0
2019.0,"发改","大鹏新区","科员",1.0
2019.0,"工信","宝安区","科员",1.0
2019.0,"工信","龙华区","科员",2.0
2019.0,"工信","南山区","科员",8.0
2019.0,"规自","宝安区","科员",51.0
2019.0,"规自","大鹏新区","科员",15.0
2019.0,"规自","福田区","科员",35.0
2019.0,"规自","光明区","科员",26.0
2019.0,"规自","龙岗区","科员",14.0
2019.0,"规自","龙华区","科员",42.0
2019.0,"规自","罗湖区","科员",20.0
2019.0,"规自","南山区","科员",32.0
2019.0,"规自","坪山区","科员",24.0
2019.0,"规自","盐田区","科员",14.0
2019.0,"教育","宝安区","科员",5.0
2019.0,"教育","福田区","科员",9.0
2019.0,"教育","龙岗区","科员",31.0
2019.0,"教育","龙华区","科员",3.0
2019.0,"教育","罗湖区","科员",2.0
2019.0,"教育","南山区","科员",1.0
2019.0,"教育","坪山区","科员",4.0
2019.0,"民政","宝安区","科员",1.0
2019.0,"民政","龙华区","科员",3.0
2019.0,"民政","坪山区","科员",6.0
2019.0,"民政","盐田区","科员",4.0
2019.0,"民宗","宝安区","科员",2.0
2019.0,"民宗","福田区","科员",1.0
2019.0,"民宗","龙岗区","科员",1.0
2019.0,"民宗","龙华区","科员",3.0
2019.0,"民宗","坪山区","科员",3.0
2019.0,"人社","宝安区","科员",18.0
2019.0,"人社","福田区","科员",6.0
2019.0,"人社","光明区","科员",6.0
2019.0,"人社","龙岗区","科员",33.0
2019.0,"人社","龙华区","科员",16.0
2019.0,"人社","罗湖区","科员",2.0
2019.0,"人社","坪山区","科员",15.0
2019.0,"人社","盐田区","科员",4.0
2019.0,"审计","宝安区","科员",7.0
2019.0,"审计","福田区","科员",8.0
2019.0,"审计","光明区","科员",1.0
2019.0,"审计","龙岗区","科员",14.0
2019.0,"审计","龙华区","科员",1.0
2019.0,"审计","罗湖区","科员",3.0
2019.0,"审计","南山区","科员",4.0
2019.0,"审计","坪山区","科员",6.0
2019.0,"审计","盐田区","科员",3.0
2019.0,"生态","宝安区","科员",6.0
2019.0,"生态","福田区","科员",3.0
2019.0,"生态","光明区","科员",4.0
2019.0,"生态","龙岗区","科员",16.0
2019.0,"生态","龙华区","科员",12.0
2019.0,"生态","罗湖区","科员",1.0
2019.0,"生态","南山区","科员",3.0
2019.0,"生态","坪山区","科员",2.0
2019.0,"生态","盐田区","科员",2.0
2019.0,"事单","龙华区","科员",1.0
2019.0,"事单","罗湖区","科员",1.0
2019.0,"市监","宝安区","科员",4.0
2019.0,"市监","福田区","科员",11.0
2019.0,"市监","光明区","科员",27.0
2019.0,"市监","龙岗区","科员",343.0
2019.0,"市监","罗湖区","科员",2.0
2019.0,"市监","南山区","科员",2.0
2019.0,"市监","坪山区","科员",3.0
2019.0,"市监","盐田区","科员",85.0
2019.0,"水务","宝安区","科员",5.0
2019.0,"水务","大鹏新区","科员",0.0
2019.0,"水务","福田区","科员",13.0
2019.0,"水务","光明区","科员",2.0
2019.0,"水务","龙岗区","科员",9.0
2019.0,"水务","龙华区","科员",7.0
2019.0,"水务","罗湖区","科员",4.0
2019.0,"水务","南山区","科员",1.0
2019.0,"水务","坪山区","科员",11.0
2019.0,"水务","盐田区","科员",3.0
2019.0,"司法","宝安区","科员",2.0
2019.0,"司法","大鹏新区","科员",2.0
2019.0,"司法","福田区","科员",7.0
2019.0,"司法","龙岗区","科员",1.0
2019.0,"司法","龙华区","科员",1.0
2019.0,"司法","罗湖区","科员",1.0
2019.0,"司法","南山区","科员",2.0
2019.0,"司法","坪山区","科员",1.0
2019.0,"司法","盐田区","科员",2.0
2019.0,"统计","宝安区","科员",16.0
2019.0,"统计","福田区","科员",2.0
2019.0,"统计","罗湖区","科员",2.0
2019.0,"统计","南山区","科员",5.0
2019.0,"统计","坪山区","科员",3.0
2019.0,"退役","罗湖区","科员",1.0
2019.0,"卫生","宝安区","科员",158.0
2019.0,"卫生","大鹏新区","科员",12.0
2019.0,"卫生","福田区","科员",22.0
2019.0,"卫生","光明区","科员",30.0
2019.0,"卫生","龙岗区","科员",112.0
2019.0,"卫生","龙华区","科员",2.0
2019.0,"卫生","罗湖区","科员",26.0
2019.0,"卫生","南山区","科员",8.0
2019.0,"卫生","坪山区","科员",17.0
2019.0,"卫生","盐田区","科员",5.0
2019.0,"文体","宝安区","科员",2.0
2019.0,"文体","大鹏新区","科员",4.0
2019.0,"文体","福田区","科员",18.0
2019.0,"文体","光明区","科员",3.0
2019.0,"文体","龙岗区","科员",15.0
2019.0,"文体","罗湖区","科员",1.0
2019.0,"文体","南山区","科员",17.0
2019.0,"烟草","大鹏新区","科员",3.0
2019.0,"医疗","宝安区","科员",4.0
2019.0,"医疗","大鹏新区","科员",1.0
2019.0,"医疗","光明区","科员",2.0
2019.0,"医疗","龙岗区","科员",1.0
2019.0,"医疗","龙华区","科员",1.0
2019.0,"医疗","罗湖区","科员",4.0
2019.0,"医疗","南山区","科员",6.0
2019.0,"应急","宝安区","科员",7.0
2019.0,"应急","大鹏新区","科员",6.0
2019.0,"应急","福田区","科员",7.0
2019.0,"应急","光明区","科员",8.0
2019.0,"应急","龙岗区","科员",20.0
2019.0,"应急","龙华区","科员",26.0
2019.0,"应急","罗湖区","科员",11.0
2019.0,"应急","南山区","科员",21.0
2019.0,"应急","坪山区","科员",19.0
2019.0,"住建","宝安区","科员",32.0
2019.0,"住建","大鹏新区","科员",18.0
2019.0,"住建","福田区","科员",21.0
2019.0,"住建","光明区","科员",16.0
2019.0,"住建","龙岗区","科员",87.0
2019.0,"住建","龙华区","科员",22.0
2019.0,"住建","罗湖区","科员",7.0
2019.0,"住建","南山区","科员",24.0
2019.0,"住建","坪山区","科员",19.0
2019.0,"住建","盐田区","科员",26.0
2016.0,"财政","宝安区","其他",0.0
2016.0,"财政","福田区","其他",0.0
2016.0,"财政","光明区","其他",0.0
2016.0,"财政","罗湖区","其他",0.0
2016.0,"财政","南山区","其他",0.0
2016.0,"财政","坪山区","其他",0.0
2016.0,"城管","大鹏新区","其他",0.0
2016.0,"城管","光明区","其他",0.0
2016.0,"城管","龙岗区","其他",0.0
2016.0,"城管","罗湖区","其他",0.0
2016.0,"城管","南山区","其他",0.0
2016.0,"城管","坪山区","其他",0.0
2016.0,"城管","盐田区","其他",0.0
2016.0,"发改","光明区","其他",0.0
2016.0,"工信","龙华区","其他",0.0
2016.0,"规自","宝安区","其他",0.0
2016.0,"规自","大鹏新区","其他",0.0
2016.0,"规自","福田区","其他",0.0
2016.0,"规自","光明区","其他",0.0
2016.0,"规自","龙岗区","其他",0.0
2016.0,"规自","龙华区","其他",0.0
2016.0,"规自","南山区","其他",0.0
2016.0,"规自","坪山区","其他",0.0
2016.0,"规自","盐田区","其他",0.0
2016.0,"教育","宝安区","其他",0.0
2016.0,"教育","坪山区","其他",0.0
2016.0,"民政","宝安区","其他",0.0
2016.0,"民政","光明区","其他",0.0
2016.0,"民政","龙岗区","其他",0.0
2016.0,"人社","宝安区","其他",0.0
2016.0,"人社","大鹏新区","其他",0.0
2016.0,"人社","福田区","其他",0.0
2016.0,"人社","光明区","其他",0.0
2016.0,"人社","龙岗区","其他",0.0
2016.0,"人社","龙华区","其他",0.0
2016.0,"人社","罗湖区","其他",0.0
2016.0,"人社","南山区","其他",0.0
2016.0,"人社","坪山区","其他",0.0
2016.0,"人社","盐田区","其他",0.0
2016.0,"审计","龙岗区","其他",0.0
2016.0,"审计","南山区","其他",0.0
2016.0,"审计","坪山区","其他",0.0
2016.0,"生态","宝安区","其他",0.0
2016.0,"生态","大鹏新区","其他",0.0
2016.0,"生态","福田区","其他",0.0
2016.0,"生态","光明区","其他",0.0
2016.0,"生态","龙岗区","其他",0.0
2016.0,"生态","龙华区","其他",0.0
2016.0,"生态","罗湖区","其他",0.0
2016.0,"生态","南山区","其他",0.0
2016.0,"生态","坪山区","其他",0.0
2016.0,"生态","盐田区","其他",0.0
2016.0,"事单","龙华区","其他",0.0
2016.0,"市监","宝安区","其他",0.0
2016.0,"市监","大鹏新区","其他",0.0
2016.0,"市监","福田区","其他",0.0
2016.0,"市监","光明区","其他",0.0
2016.0,"市监","龙华区","其他",0.0
2016.0,"市监","罗湖区","其他",0.0
2016.0,"市监","南山区","其他",0.0
2016.0,"市监","坪山区","其他",0.0
2016.0,"市监","盐田区","其他",0.0
2016.0,"水务","宝安区","其他",0.0
2016.0,"水务","大鹏新区","其他",0.0
2016.0,"水务","龙岗区","其他",0.0
2016.0,"水务","罗湖区","其他",0.0
2016.0,"水务","南山区","其他",0.0
2016.0,"水务","坪山区","其他",0.0
2016.0,"司法","龙华区","其他",0.0
2016.0,"统计","福田区","其他",0.0
2016.0,"统计","坪山区","其他",0.0
2016.0,"卫生","宝安区","其他",0.0
2016.0,"卫生","龙岗区","其他",0.0
2016.0,"卫生","龙华区","其他",0.0
2016.0,"卫生","南山区","其他",0.0
2016.0,"卫生","坪山区","其他",0.0
2016.0,"文体","龙岗区","其他",0.0
2016.0,"文体","罗湖区","其他",0.0
2016.0,"医疗","宝安区","其他",0.0
2016.0,"医疗","福田区","其他",0.0
2016.0,"医疗","光明区","其他",0.0
2016.0,"医疗","龙岗区","其他",0.0
2016.0,"医疗","罗湖区","其他",0.0
2016.0,"医疗","坪山区","其他",0.0
2016.0,"医疗","盐田区","其他",0.0
2016.0,"应急","宝安区","其他",0.0
2016.0,"应急","大鹏新区","其他",0.0
2016.0,"应急","福田区","其他",0.0
2016.0,"应急","光明区","其他",0.0
2016.0,"应急","龙岗区","其他",0.0
2016.0,"应急","龙华区","其他",0.0
2016.0,"应急","罗湖区","其他",0.0
2016.0,"应急","南山区","其他",0.0
2016.0,"应急","坪山区","其他",0.0
2016.0,"应急","盐田区","其他",0.0
2016.0,"住建","宝安区","其他",0.0
2016.0,"住建","福田区","其他",0.0
2016.0,"住建","龙华区","其他",0.0
2016.0,"住建","罗湖区","其他",0.0
2016.0,"住建","南山区","其他",0.0
2017.0,"财政","宝安区","其他",0.0
2017.0,"财政","福田区","其他",0.0
2017.0,"财政","光明区","其他",2.0
2017.0,"财政","罗湖区","其他",0.0
2017.0,"财政","南山区","其他",0.0
2017.0,"财政","坪山区","其他",1.0
2017.0,"城管","大鹏新区","其他",1.0
2017.0,"城管","光明区","其他",0.0
2017.0,"城管","龙岗区","其他",16.0
2017.0,"城管","罗湖区","其他",2.0
2017.0,"城管","南山区","其他",39.0
2017.0,"城管","坪山区","其他",16.0
2017.0,"城管","盐田区","其他",0.0
2017.0,"发改","光明区","其他",1.0
2017.0,"工信","龙华区","其他",8.0
2017.0,"规自","宝安区","其他",4.0
2017.0,"规自","大鹏新区","其他",1.0
2017.0,"规自","福田区","其他",12.0
2017.0,"规自","光明区","其他",1.0
2017.0,"规自","龙岗区","其他",0.0
2017.0,"规自","龙华区","其他",1.0
2017.0,"规自","南山区","其他",4.0
2017.0,"规自","坪山区","其他",5.0
2017.0,"规自","盐田区","其他",0.0
2017.0,"教育","宝安区","其他",0.0
2017.0,"教育","坪山区","其他",1.0
2017.0,"民政","宝安区","其他",1.0
2017.0,"民政","光明区","其他",1.0
2017.0,"民政","龙岗区","其他",1.0
2017.0,"人社","宝安区","其他",5.0
2017.0,"人社","大鹏新区","其他",4.0
2017.0,"人社","福田区","其他",2.0
2017.0,"人社","光明区","其他",0.0
2017.0,"人社","龙岗区","其他",12.0
2017.0,"人社","龙华区","其他",2.0
2017.0,"人社","罗湖区","其他",0.0
2017.0,"人社","南山区","其他",3.0
2017.0,"人社","坪山区","其他",0.0
2017.0,"人社","盐田区","其他",2.0
2017.0,"审计","龙岗区","其他",17.0
2017.0,"审计","南山区","其他",4.0
2017.0,"审计","坪山区","其他",2.0
2017.0,"生态","宝安区","其他",19.0
2017.0,"生态","大鹏新区","其他",1.0
2017.0,"生态","福田区","其他",4.0
2017.0,"生态","光明区","其他",1.0
2017.0,"生态","龙岗区","其他",29.0
2017.0,"生态","龙华区","其他",0.0
2017.0,"生态","罗湖区","其他",12.0
2017.0,"生态","南山区","其他",6.0
2017.0,"生态","坪山区","其他",1.0
2017.0,"生态","盐田区","其他",1.0
2017.0,"事单","龙华区","其他",0.0
2017.0,"市监","宝安区","其他",273.0
2017.0,"市监","大鹏新区","其他",60.0
2017.0,"市监","福田区","其他",260.0
2017.0,"市监","光明区","其他",0.0
2017.0,"市监","龙华区","其他",131.0
2017.0,"市监","罗湖区","其他",253.0
2017.0,"市监","南山区","其他",191.0
2017.0,"市监","坪山区","其他",64.0
2017.0,"市监","盐田区","其他",3.0
2017.0,"水务","宝安区","其他",8.0
2017.0,"水务","大鹏新区","其他",1.0
2017.0,"水务","龙岗区","其他",22.0
2017.0,"水务","罗湖区","其他",2.0
2017.0,"水务","南山区","其他",5.0
2017.0,"水务","坪山区","其他",1.0
2017.0,"司法","龙华区","其他",0.0
2017.0,"统计","福田区","其他",1.0
2017.0,"统计","坪山区","其他",0.0
2017.0,"卫生","宝安区","其他",9.0
2017.0,"卫生","龙岗区","其他",49.0
2017.0,"卫生","龙华区","其他",1.0
2017.0,"卫生","南山区","其他",0.0
2017.0,"卫生","坪山区","其他",11.0
2017.0,"文体","龙岗区","其他",3.0
2017.0,"文体","罗湖区","其他",17.0
2017.0,"医疗","宝安区","其他",0.0
2017.0,"医疗","福田区","其他",0.0
2017.0,"医疗","光明区","其他",0.0
2017.0,"医疗","龙岗区","其他",0.0
2017.0,"医疗","罗湖区","其他",0.0
2017.0,"医疗","坪山区","其他",0.0
2017.0,"医疗","盐田区","其他",0.0
2017.0,"应急","宝安区","其他",38.0
2017.0,"应急","大鹏新区","其他",19.0
2017.0,"应急","福田区","其他",145.0
2017.0,"应急","光明区","其他",31.0
2017.0,"应急","龙岗区","其他",154.0
2017.0,"应急","龙华区","其他",63.0
2017.0,"应急","罗湖区","其他",85.0
2017.0,"应急","南山区","其他",160.0
2017.0,"应急","坪山区","其他",38.0
2017.0,"应急","盐田区","其他",6.0
2017.0,"住建","宝安区","其他",37.0
2017.0,"住建","福田区","其他",5.0
2017.0,"住建","龙华区","其他",1.0
2017.0,"住建","罗湖区","其他",24.0
2017.0,"住建","南山区","其他",0.0
2018.0,"财政","宝安区","其他",2.0
2018.0,"财政","福田区","其他",1.0
2018.0,"财政","光明区","其他",2.0
2018.0,"财政","罗湖区","其他",2.0
2018.0,"财政","南山区","其他",4.0
2018.0,"财政","坪山区","其他",1.0
2018.0,"城管","大鹏新区","其他",1.0
2018.0,"城管","光明区","其他",0.0
2018.0,"城管","龙岗区","其他",19.0
2018.0,"城管","罗湖区","其他",2.0
2018.0,"城管","南山区","其他",44.0
2018.0,"城管","坪山区","其他",21.0
2018.0,"城管","盐田区","其他",1.0
2018.0,"发改","光明区","其他",1.0
2018.0,"工信","龙华区","其他",11.0
2018.0,"规自","宝安区","其他",4.0
2018.0,"规自","大鹏新区","其他",5.0
2018.0,"规自","福田区","其他",12.0
2018.0,"规自","光明区","其他",1.0
2018.0,"规自","龙岗区","其他",0.0
2018.0,"规自","龙华区","其他",2.0
2018.0,"规自","南山区","其他",4.0
2018.0,"规自","坪山区","其他",9.0
2018.0,"规自","盐田区","其他",1.0
2018.0,"教育","宝安区","其他",5.0
2018.0,"教育","坪山区","其他",1.0
2018.0,"民政","宝安区","其他",1.0
2018.0,"民政","光明区","其他",1.0
2018.0,"民政","龙岗区","其他",12.0
2018.0,"人社","宝安区","其他",5.0
2018.0,"人社","大鹏新区","其他",4.0
2018.0,"人社","福田区","其他",2.0
2018.0,"人社","光明区","其他",1.0
2018.0,"人社","龙岗区","其他",21.0
2018.0,"人社","龙华区","其他",17.0
2018.0,"人社","罗湖区","其他",13.0
2018.0,"人社","南山区","其他",3.0
2018.0,"人社","坪山区","其他",4.0
2018.0,"人社","盐田区","其他",4.0
2018.0,"审计","龙岗区","其他",17.0
2018.0,"审计","南山区","其他",5.0
2018.0,"审计","坪山区","其他",3.0
2018.0,"生态","宝安区","其他",21.0
2018.0,"生态","大鹏新区","其他",5.0
2018.0,"生态","福田区","其他",11.0
2018.0,"生态","光明区","其他",2.0
2018.0,"生态","龙岗区","其他",33.0
2018.0,"生态","龙华区","其他",1.0
2018.0,"生态","罗湖区","其他",14.0
2018.0,"生态","南山区","其他",6.0
2018.0,"生态","坪山区","其他",6.0
2018.0,"生态","盐田区","其他",2.0
2018.0,"事单","龙华区","其他",1.0
2018.0,"市监","宝安区","其他",311.0
2018.0,"市监","大鹏新区","其他",76.0
2018.0,"市监","福田区","其他",289.0
2018.0,"市监","光明区","其他",8.0
2018.0,"市监","龙华区","其他",156.0
2018.0,"市监","罗湖区","其他",292.0
2018.0,"市监","南山区","其他",210.0
2018.0,"市监","坪山区","其他",87.0
2018.0,"市监","盐田区","其他",3.0
2018.0,"水务","宝安区","其他",14.0
2018.0,"水务","大鹏新区","其他",2.0
2018.0,"水务","龙岗区","其他",24.0
2018.0,"水务","罗湖区","其他",2.0
2018.0,"水务","南山区","其他",5.0
2018.0,"水务","坪山区","其他",4.0
2018.0,"司法","龙华区","其他",1.0
2018.0,"统计","福田区","其他",1.0
2018.0,"统计","坪山区","其他",0.0
2018.0,"卫生","宝安区","其他",14.0
2018.0,"卫生","龙岗区","其他",53.0
2018.0,"卫生","龙华区","其他",2.0
2018.0,"卫生","南山区","其他",35.0
2018.0,"卫生","坪山区","其他",11.0
2018.0,"文体","龙岗区","其他",3.0
2018.0,"文体","罗湖区","其他",19.0
2018.0,"医疗","宝安区","其他",0.0
2018.0,"医疗","福田区","其他",0.0
2018.0,"医疗","光明区","其他",0.0
2018.0,"医疗","龙岗区","其他",0.0
2018.0,"医疗","罗湖区","其他",0.0
2018.0,"医疗","坪山区","其他",0.0
2018.0,"医疗","盐田区","其他",0.0
2018.0,"应急","宝安区","其他",43.0
2018.0,"应急","大鹏新区","其他",21.0
2018.0,"应急","福田区","其他",230.0
2018.0,"应急","光明区","其他",43.0
2018.0,"应急","龙岗区","其他",329.0
2018.0,"应急","龙华区","其他",226.0
2018.0,"应急","罗湖区","其他",118.0
2018.0,"应急","南山区","其他",223.0
2018.0,"应急","坪山区","其他",116.0
2018.0,"应急","盐田区","其他",15.0
2018.0,"住建","宝安区","其他",38.0
2018.0,"住建","福田区","其他",8.0
2018.0,"住建","龙华区","其他",5.0
2018.0,"住建","罗湖区","其他",29.0
2018.0,"住建","南山区","其他",0.0
2019.0,"财政","宝安区","其他",2.0
2019.0,"财政","福田区","其他",1.0
2019.0,"财政","光明区","其他",3.0
2019.0,"财政","罗湖区","其他",2.0
2019.0,"财政","南山区","其他",4.0
2019.0,"财政","坪山区","其他",2.0
2019.0,"城管","大鹏新区","其他",1.0
2019.0,"城管","光明区","其他",1.0
2019.0,"城管","龙岗区","其他",19.0
2019.0,"城管","罗湖区","其他",2.0
2019.0,"城管","南山区","其他",46.0
2019.0,"城管","坪山区","其他",21.0
2019.0,"城管","盐田区","其他",1.0
2019.0,"发改","光明区","其他",2.0
2019.0,"工信","龙华区","其他",11.0
2019.0,"规自","宝安区","其他",4.0
2019.0,"规自","大鹏新区","其他",5.0
2019.0,"规自","福田区","其他",13.0
2019.0,"规自","光明区","其他",1.0
2019.0,"规自","龙岗区","其他",1.0
2019.0,"规自","龙华区","其他",2.0
2019.0,"规自","南山区","其他",4.0
2019.0,"规自","坪山区","其他",18.0
2019.0,"规自","盐田区","其他",1.0
2019.0,"教育","宝安区","其他",15.0
2019.0,"教育","坪山区","其他",1.0
2019.0,"民政","宝安区","其他",1.0
2019.0,"民政","光明区","其他",1.0
2019.0,"民政","龙岗区","其他",17.0
2019.0,"人社","宝安区","其他",5.0
2019.0,"人社","大鹏新区","其他",4.0
