"YEAR","PEO_ENFORCE_HANGYE","PEO_ENFORCE_QUYU","ENFORCEPEO_AGE","SUM(*)"
2018.0,"水务","龙华区","51-60岁",1.0
2018.0,"水务","罗湖区","51-60岁",1.0
2018.0,"水务","南山区","51-60岁",6.0
2018.0,"水务","坪山区","51-60岁",0.0
2018.0,"司法","龙岗区","51-60岁",1.0
2018.0,"统计","宝安区","51-60岁",3.0
2018.0,"统计","罗湖区","51-60岁",1.0
2018.0,"统计","南山区","51-60岁",1.0
2018.0,"统计","盐田区","51-60岁",1.0
2018.0,"卫生","宝安区","51-60岁",40.0
2018.0,"卫生","大鹏新区","51-60岁",5.0
2018.0,"卫生","福田区","51-60岁",12.0
2018.0,"卫生","光明区","51-60岁",2.0
2018.0,"卫生","龙岗区","51-60岁",50.0
2018.0,"卫生","罗湖区","51-60岁",4.0
2018.0,"卫生","南山区","51-60岁",12.0
2018.0,"卫生","坪山区","51-60岁",6.0
2018.0,"文体","宝安区","51-60岁",1.0
2018.0,"文体","大鹏新区","51-60岁",1.0
2018.0,"文体","福田区","51-60岁",3.0
2018.0,"文体","光明区","51-60岁",1.0
2018.0,"文体","龙岗区","51-60岁",3.0
2018.0,"文体","罗湖区","51-60岁",5.0
2018.0,"文体","南山区","51-60岁",3.0
2018.0,"医疗","宝安区","51-60岁",2.0
2018.0,"医疗","大鹏新区","51-60岁",1.0
2018.0,"医疗","福田区","51-60岁",0.0
2018.0,"医疗","光明区","51-60岁",0.0
2018.0,"医疗","龙岗区","51-60岁",1.0
2018.0,"医疗","龙华区","51-60岁",1.0
2018.0,"医疗","罗湖区","51-60岁",0.0
2018.0,"医疗","南山区","51-60岁",0.0
2018.0,"医疗","坪山区","51-60岁",0.0
2018.0,"医疗","盐田区","51-60岁",0.0
2018.0,"应急","宝安区","51-60岁",8.0
2018.0,"应急","福田区","51-60岁",15.0
2018.0,"应急","光明区","51-60岁",1.0
2018.0,"应急","龙岗区","51-60岁",25.0
2018.0,"应急","龙华区","51-60岁",4.0
2018.0,"应急","罗湖区","51-60岁",16.0
2018.0,"应急","南山区","51-60岁",12.0
2018.0,"应急","坪山区","51-60岁",2.0
2018.0,"应急","盐田区","51-60岁",2.0
2018.0,"住建","宝安区","51-60岁",38.0
2018.0,"住建","福田区","51-60岁",15.0
2018.0,"住建","龙岗区","51-60岁",53.0
2018.0,"住建","龙华区","51-60岁",2.0
2018.0,"住建","罗湖区","51-60岁",13.0
2018.0,"住建","南山区","51-60岁",20.0
2018.0,"住建","坪山区","51-60岁",1.0
2018.0,"住建","盐田区","51-60岁",8.0
2019.0,"财政","宝安区","51-60岁",8.0
2019.0,"财政","福田区","51-60岁",2.0
2019.0,"财政","龙岗区","51-60岁",3.0
2019.0,"财政","罗湖区","51-60岁",5.0
2019.0,"财政","南山区","51-60岁",4.0
2019.0,"城管","宝安区","51-60岁",9.0
2019.0,"城管","福田区","51-60岁",3.0
2019.0,"城管","龙岗区","51-60岁",33.0
2019.0,"城管","罗湖区","51-60岁",4.0
2019.0,"城管","南山区","51-60岁",35.0
2019.0,"城管","坪山区","51-60岁",7.0
2019.0,"城管","盐田区","51-60岁",11.0
2019.0,"档案","龙岗区","51-60岁",1.0
2019.0,"发改","光明区","51-60岁",1.0
2019.0,"工信","宝安区","51-60岁",1.0
2019.0,"工信","南山区","51-60岁",1.0
2019.0,"规自","宝安区","51-60岁",18.0
2019.0,"规自","大鹏新区","51-60岁",4.0
2019.0,"规自","福田区","51-60岁",10.0
2019.0,"规自","光明区","51-60岁",7.0
2019.0,"规自","龙岗区","51-60岁",6.0
2019.0,"规自","龙华区","51-60岁",11.0
2019.0,"规自","罗湖区","51-60岁",6.0
2019.0,"规自","南山区","51-60岁",14.0
2019.0,"规自","坪山区","51-60岁",8.0
2019.0,"规自","盐田区","51-60岁",2.0
2019.0,"教育","宝安区","51-60岁",1.0
2019.0,"教育","福田区","51-60岁",8.0
2019.0,"教育","龙岗区","51-60岁",20.0
2019.0,"教育","龙华区","51-60岁",1.0
2019.0,"教育","坪山区","51-60岁",1.0
2019.0,"民政","宝安区","51-60岁",3.0
2019.0,"民政","福田区","51-60岁",1.0
2019.0,"民政","龙岗区","51-60岁",1.0
2019.0,"民政","罗湖区","51-60岁",2.0
2019.0,"民政","南山区","51-60岁",3.0
2019.0,"民政","坪山区","51-60岁",2.0
2019.0,"民宗","宝安区","51-60岁",3.0
2019.0,"民宗","龙岗区","51-60岁",1.0
2019.0,"民宗","罗湖区","51-60岁",1.0
2019.0,"民宗","南山区","51-60岁",1.0
2019.0,"民宗","盐田区","51-60岁",1.0
2019.0,"人社","宝安区","51-60岁",7.0
2019.0,"人社","大鹏新区","51-60岁",2.0
2019.0,"人社","福田区","51-60岁",9.0
2019.0,"人社","光明区","51-60岁",2.0
2019.0,"人社","龙岗区","51-60岁",14.0
2019.0,"人社","龙华区","51-60岁",11.0
2019.0,"人社","罗湖区","51-60岁",7.0
2019.0,"人社","南山区","51-60岁",5.0
2019.0,"人社","坪山区","51-60岁",8.0
2019.0,"人社","盐田区","51-60岁",10.0
2019.0,"审计","宝安区","51-60岁",3.0
2019.0,"审计","福田区","51-60岁",1.0
2019.0,"审计","光明区","51-60岁",1.0
2019.0,"审计","龙岗区","51-60岁",9.0
2019.0,"审计","南山区","51-60岁",2.0
2019.0,"审计","坪山区","51-60岁",1.0
2019.0,"生态","宝安区","51-60岁",6.0
2019.0,"生态","大鹏新区","51-60岁",3.0
2019.0,"生态","福田区","51-60岁",2.0
2019.0,"生态","光明区","51-60岁",1.0
2019.0,"生态","龙岗区","51-60岁",17.0
2019.0,"生态","龙华区","51-60岁",1.0
2019.0,"生态","罗湖区","51-60岁",7.0
2019.0,"生态","南山区","51-60岁",4.0
2019.0,"生态","坪山区","51-60岁",2.0
2019.0,"生态","盐田区","51-60岁",1.0
2019.0,"市监","宝安区","51-60岁",53.0
2019.0,"市监","大鹏新区","51-60岁",15.0
2019.0,"市监","福田区","51-60岁",142.0
2019.0,"市监","光明区","51-60岁",12.0
2019.0,"市监","龙岗区","51-60岁",73.0
2019.0,"市监","龙华区","51-60岁",29.0
2019.0,"市监","罗湖区","51-60岁",128.0
2019.0,"市监","南山区","51-60岁",105.0
2019.0,"市监","坪山区","51-60岁",16.0
2019.0,"市监","盐田区","51-60岁",47.0
2019.0,"水务","宝安区","51-60岁",10.0
2019.0,"水务","福田区","51-60岁",4.0
2019.0,"水务","龙岗区","51-60岁",8.0
2019.0,"水务","龙华区","51-60岁",1.0
2019.0,"水务","罗湖区","51-60岁",3.0
2019.0,"水务","南山区","51-60岁",6.0
2019.0,"水务","坪山区","51-60岁",1.0
2019.0,"司法","龙岗区","51-60岁",1.0
2019.0,"统计","宝安区","51-60岁",3.0
2019.0,"统计","罗湖区","51-60岁",2.0
2019.0,"统计","南山区","51-60岁",1.0
2019.0,"统计","盐田区","51-60岁",1.0
2019.0,"卫生","宝安区","51-60岁",44.0
2019.0,"卫生","大鹏新区","51-60岁",5.0
2019.0,"卫生","福田区","51-60岁",12.0
2019.0,"卫生","光明区","51-60岁",2.0
2019.0,"卫生","龙岗区","51-60岁",50.0
2019.0,"卫生","罗湖区","51-60岁",4.0
2019.0,"卫生","南山区","51-60岁",14.0
2019.0,"卫生","坪山区","51-60岁",6.0
2019.0,"文体","宝安区","51-60岁",1.0
2019.0,"文体","大鹏新区","51-60岁",1.0
2019.0,"文体","福田区","51-60岁",3.0
2019.0,"文体","光明区","51-60岁",1.0
2019.0,"文体","龙岗区","51-60岁",3.0
2019.0,"文体","罗湖区","51-60岁",5.0
2019.0,"文体","南山区","51-60岁",3.0
2019.0,"医疗","宝安区","51-60岁",5.0
2019.0,"医疗","大鹏新区","51-60岁",1.0
2019.0,"医疗","福田区","51-60岁",1.0
2019.0,"医疗","光明区","51-60岁",1.0
2019.0,"医疗","龙岗区","51-60岁",4.0
2019.0,"医疗","龙华区","51-60岁",2.0
2019.0,"医疗","罗湖区","51-60岁",2.0
2019.0,"医疗","南山区","51-60岁",3.0
2019.0,"医疗","坪山区","51-60岁",3.0
2019.0,"医疗","盐田区","51-60岁",1.0
2019.0,"应急","宝安区","51-60岁",8.0
2019.0,"应急","福田区","51-60岁",15.0
2019.0,"应急","光明区","51-60岁",1.0
2019.0,"应急","龙岗区","51-60岁",25.0
2019.0,"应急","龙华区","51-60岁",6.0
2019.0,"应急","罗湖区","51-60岁",17.0
2019.0,"应急","南山区","51-60岁",12.0
2019.0,"应急","坪山区","51-60岁",3.0
2019.0,"应急","盐田区","51-60岁",2.0
2019.0,"住建","宝安区","51-60岁",39.0
2019.0,"住建","福田区","51-60岁",15.0
2019.0,"住建","龙岗区","51-60岁",53.0
2019.0,"住建","龙华区","51-60岁",2.0
2019.0,"住建","罗湖区","51-60岁",16.0
2019.0,"住建","南山区","51-60岁",21.0
2019.0,"住建","坪山区","51-60岁",1.0
2019.0,"住建","盐田区","51-60岁",10.0
2016.0,"规自","福田区","61岁以上",0.0
2016.0,"市监","龙岗区","61岁以上",0.0
2016.0,"住建","龙岗区","61岁以上",0.0
2017.0,"规自","福田区","61岁以上",1.0
2017.0,"市监","龙岗区","61岁以上",1.0
2017.0,"住建","龙岗区","61岁以上",1.0
2018.0,"规自","福田区","61岁以上",1.0
2018.0,"市监","龙岗区","61岁以上",1.0
2018.0,"住建","龙岗区","61岁以上",1.0
2019.0,"规自","福田区","61岁以上",1.0
2019.0,"市监","龙岗区","61岁以上",1.0
2019.0,"住建","龙岗区","61岁以上",1.0
